year	hhid	region	zones	woreda	ea	total_valuefert	total_qty_w	real_tpricefert_cens_mrk	formal_credit	informal_credit	ext_acess	ag_rainy_13	filter	num_mem	weight	hh_headage	femhead	attend_sch	mrk_dist_w	worker	safety_net	soil_qty_rev2	hh_s6bq04	hh_s6aq02	asset	hhasset_value	hhasset_value_w	real_hhvalue	land_holding	median_mrk	median_price	median_age	median_soil	ag_rainy_15	ag_rainy_18	mrk_dist	s5bq02	s5bq09	ag_rainy_21	s7q02	s7q04
2013	030504088800305002	3	5	4	30504088764416	670	50	15	0	0	1	1	Matched (3)	6	6730.94921875	46	0	0	17	2	1	2	3074	97	Matched (3)	3171	3171	3171	.566549	8	15	46	2								
2013	030504088800305021	3	5	4	30504088764416	310	25	13.444445	0	0	0	1	Matched (3)	3	6730.94921875	46	0	0	17	2	0	1	1492	86	Matched (3)	1578	1578	1578	1.1119699	8	15	46	2								
2013	030504088800305051	3	5	4	30504088764416	172	14	13.444445	1	0	0	1	Matched (3)	6	6730.94921875	57	0	0	17	3	0	2	1414	19	Matched (3)	1433	1433	1433	1.108911	8	15	46	2								
2013	030504088800305066	3	5	4	30504088764416	320	25	13.444445	0	0	0	1	Matched (3)	3	6730.94921875	73	0	0	17	1	0	1	1485	58	Matched (3)	1543	1543	1543	.61417198	8	15	46	2								
2013	030504088800305081	3	5	4	30504088764416	0	0	13.444445	0	0	0	1	Matched (3)	2	6730.94921875	46	0	0	17	2	0	2	328	23	Matched (3)	351	351	351	.750929	8	15	46	2								
2013	030504088800305096	3	5	4	30504088764416	0	0	13.444445	0	0	0	1	Matched (3)	4	6730.94921875	46	0	0	17	2	0	2	2319	29	Matched (3)	2348	2348	2348	.60120201	8	15	46	2								
2013	030504088800305111	3	5	4	30504088764416	0	0	13.444445	1	0	0	1	Matched (3)	5	6730.94921875	46	0	0	17	4	0	2	1618	51	Matched (3)	1669	1669	1669	.95231003	8	15	46	2								
2013	030504088800305126	3	5	4	30504088764416	0	0	13.444445	0	0	0	1	Matched (3)	5	6730.94921875	46	0	0	17	2	0	2	1391	428	Matched (3)	1819	1819	1819	1.052411	8	15	46	2								
2013	030504088800305141	3	5	4	30504088764416	620	25	25	0	0	0	1	Matched (3)	3	6730.94921875	89	0	0	17	1	0	2	230	0	Matched (3)	230	230	230	1.052436	8	15	46	2								
2013	030507088801204006	3	5	7	30507089788928	0	0	13.444445	1	0	0	1	Matched (3)	3	4096.107421875	46	0	0	16.5	2	0	1	1520	24	Matched (3)	1544	1544	1544	1.221092	8	15	46	2								
2013	030507088801204018	3	5	7	30507089788928	0	0	13.444445	1	0	0	1	Matched (3)	6	4096.107421875	62	0	0	16.5	4	0	1	2674	37	Matched (3)	2711	2711	2711	1.810305	8	15	46	2								
2013	030507088801204043	3	5	7	30507089788928	0	0	13.444445	0	0	0	1	Matched (3)	6	4096.107421875	46	0	0	16.5	2	0	1	2634	103	Matched (3)	2737	2737	2737	.76574099	8	15	46	2								
2013	030507088801204079	3	5	7	30507089788928	320	25	13.444445	0	0	0	1	Matched (3)	8	4096.107421875	50	0	0	16.5	5	0	1	5295	88	Matched (3)	5383	5383	5383	2.53846	8	15	46	2								
2013	030507088801204097	3	5	7	30507089788928	84	7	14	0	1	0	1	Matched (3)	5	4096.107421875	59	0	0	16.5	5	0	1	2131	32	Matched (3)	2163	2163	2163	1.5867751	8	15	46	2								
2013	030507088801204115	3	5	7	30507089788928	0	0	13.444445	0	0	0	1	Matched (3)	3	4096.107421875	46	0	0	16.5	2	0	2	577	2	Matched (3)	579	579	579	.94986498	8	15	46	2								
2013	030507088801204133	3	5	7	30507089788928	0	0	13.444445	0	0	0	1	Matched (3)	4	4096.107421875	46	0	0	16.5	3	0	1	345	8	Matched (3)	353	353	353	1.120028	8	15	46	2								
2013	030507088801204151	3	5	7	30507089788928	0	0	13.444445	0	0	0	1	Matched (3)	7	4096.107421875	46	0	0	16.5	3	0	2	2551	26	Matched (3)	2577	2577	2577	1.37579	8	15	46	2								
2013	030507088801204169	3	5	7	30507089788928	0	0	13.444445	0	0	0	1	Matched (3)	4	4096.107421875	46	1	0	16.5	2	1	1	437	8	Matched (3)	445	445	445	1.4135361	8	15	46	2								
2013	030508010100106040	3	5	8	30508010438656	0	0	13.444445	0	1	0	1	Matched (3)	3	4025.649658203125	49	1	0	16.5	3	1	2	846	90	Matched (3)	936	936	936	.065228	8	15	46	2								
2013	030508010100106130	3	5	8	30508010438656	0	0	13.444445	0	1	0	1	Matched (3)	6	4025.649658203125	58	0	1	16.5	3	1	2	3640	401	Matched (3)	4041	4041	4041	.065228	8	15	46	2								
2013	030509020100104107	3	5	9	30509019168768	0	0	13.444445	0	0	0	1	Matched (3)	4	1398.544067382813	57	0	1	16.5	4	0	2	5885	103	Matched (3)	5988	5988	5988	.065228	8	15	46	2								
2013	030509020100104123	3	5	9	30509019168768	0	0	13.444445	0	0	0	1	Matched (3)	4	1398.544067382813	47	1	0	16.5	3	1	1	825	66	Matched (3)	891	891	891	.065228	8	15	46	2								
2013	030511088800307001	3	5	11	30511089057792	3118	250	13.444445	0	0	1	1	Matched (3)	5	4335.7470703125	47	0	0	16.5	3	0	2	3125	66	Matched (3)	3191	3191	3191	2.1640348	8	15	46	2								
2013	030511088800307021	3	5	11	30511089057792	1976	155	13.444445	0	0	1	1	Matched (3)	3	4335.7470703125	46	0	1	16.5	2	1	2	1844	93	Matched (3)	1937	1937	1937	1.368265	8	15	46	2								
2013	030511088800307040	3	5	11	30511089057792	2769	225	13.444445	0	0	1	1	Matched (3)	5	4335.7470703125	46	0	0	16.5	2	1	2	2513	200	Matched (3)	2713	2713	2713	3.1250095	8	15	46	2								
2013	030511088800307082	3	5	11	30511089057792	927	75	13.444445	0	0	1	1	Matched (3)	5	4335.7470703125	46	0	0	16.5	1	1	2	319	15	Matched (3)	334	334	334	.31745464	8	15	46	2								
2013	030511088800307102	3	5	11	30511089057792	150	15	13.444445	0	0	0	1	Matched (3)	3	4335.7470703125	46	1	0	16.5	1	0	2	757	98	Matched (3)	855	855	855	2.3305092	8	15	46	2								
2013	030511088800307126	3	5	11	30511089057792	3708	300	13.444445	0	0	1	1	Matched (3)	4	4335.7470703125	46	0	1	16.5	2	0	2	2537	43	Matched (3)	2580	2580	2580	2.8752999	8	15	46	2								
2013	030511088800307144	3	5	11	30511089057792	6299	500	13.7	0	0	1	1	Matched (3)	7	4335.7470703125	46	0	1	16.5	4	1	3	1739	120	Matched (3)	1859	1859	1859	2.7545743	8	15	46	2								
2013	030511088800307166	3	5	11	30511089057792	1504	150	13.444445	0	0	1	1	Matched (3)	7	4335.7470703125	46	0	0	16.5	4	1	3	2704	172	Matched (3)	2876	2876	2876	2.3869855	8	15	46	2								
2013	030511088800307184	3	5	11	30511089057792	1537	127	13.444445	0	0	1	1	Matched (3)	4	4335.7470703125	46	0	0	16.5	2	1	2	2063	53	Matched (3)	2116	2116	2116	1.13915	8	15	46	2								
2013	030513088800702003	3	5	13	30513089740800	1782.5	150	14.375	0	0	0	1	Matched (3)	7	3946.286865234375	71	1	0	16.5	5	0	2	2082	6	Matched (3)	2088	2088	2088	4.9240251	8	15	46	2								
2013	030513088800702017	3	5	13	30513089740800	1150	100	13.444445	1	0	0	1	Matched (3)	7	3946.286865234375	66	0	0	16.5	2	1	2	2334	41	Matched (3)	2375	2375	2375	5.4433103	8	15	46	2								
2013	030513088800702024	3	5	13	30513089740800	3984.900048732758	298	14.49	0	0	0	1	Matched (3)	6	3946.286865234375	46	0	0	16.5	3	0	2	6220	68	Matched (3)	6288	6288	6288	6.8225598	8	15	46	2								
2013	030513088800702038	3	5	13	30513089740800	4440	300	14.8	0	0	0	1	Matched (3)	11	3946.286865234375	46	0	0	16.5	5	0	2	14587	181	Matched (3)	14768	14768	14768	7.4372749	8	15	46	2								
2013	030513088800702045	3	5	13	30513089740800	1953.149988174438	150	13.444445	0	0	0	1	Matched (3)	5	3946.286865234375	46	0	1	16.5	2	0	2	3184	125	Matched (3)	3309	3309	3309	5.0399199	8	15	46	2								
2013	030513088800702066	3	5	13	30513089740800	851.1500244140625	75	13.444445	0	0	0	1	Matched (3)	4	3946.286865234375	46	0	0	16.5	2	0	2	1890	23	Matched (3)	1913	1913	1913	1.7288826	8	15	46	2								
2013	030513088800702087	3	5	13	30513089740800	1704.099999904633	150	13.444445	0	0	0	1	Matched (3)	9	3946.286865234375	58	0	1	16.5	4	0	2	4136	67	Matched (3)	4203	4203	4203	3.203815	8	15	46	2								
2013	030513088800702108	3	5	13	30513089740800	1844.999994277954	150	14	0	0	0	1	Matched (3)	6	3946.286865234375	67	0	0	16.5	3	0	2	2239	32	Matched (3)	2271	2271	2271	5.1997752	8	15	46	2								
2013	030513088800702129	3	5	13	30513089740800	567.5	42	18.916666	0	0	0	1	Matched (3)	4	3946.286865234375	49	1	1	16.5	1	0	2	2880	219	Matched (3)	3099	3099	3099	2.2562499	8	15	46	2								
2013	030513088800702150	3	5	13	30513089740800	1150	100	13.444445	0	0	0	1	Matched (3)	4	3946.286865234375	46	0	0	16.5	2	0	2	2613	88	Matched (3)	2701	2701	2701	2.8687801	8	15	46	2								
2013	030513088800702192	3	5	13	30513089740800	3333	290	13.444445	0	0	0	1	Matched (3)	7	3946.286865234375	46	0	1	16.5	6	0	2	3699	92	Matched (3)	3791	3791	3791	4.0770998	8	15	46	2								
2013	030515088800703002	3	5	15	30515088326656	30	3	13.444445	0	0	1	1	Matched (3)	1		46	0	0	8	0	0	2				0	93	93	.12334	8	15	46	2								
2013	030515088800703020	3	5	15	30515088326656	1485	104	14.8	0	1	1	1	Matched (3)	5	5038.49951171875	46	1	1	16	2	1	2	1771	118	Matched (3)	1889	1889	1889	1.034443	8	15	46	2								
2013	030515088800703038	3	5	15	30515088326656	1402	100	15.1	0	0	1	1	Matched (3)	5	5038.49951171875	46	0	1	16	2	1	2	3849	129	Matched (3)	3978	3978	3978	1.3220905	8	15	46	2								
2013	030515088800703056	3	5	15	30515088326656	1105	75	15.571428	1	0	1	1	Matched (3)	5	5038.49951171875	46	0	1	16	2	1	2	2796	64	Matched (3)	2860	2860	2860	1.93091	8	15	46	2								
2013	030515088800703100	3	5	15	30515088326656	0	0	13.444445	0	1	1	1	Matched (3)	6	5038.49951171875	46	0	0	16	3	1	2	1329	61	Matched (3)	1390	1390	1390	.71197551	8	15	46	2								
2013	030515088800703118	3	5	15	30515088326656	593	45	13.444445	0	0	1	1	Matched (3)	2	5038.49951171875	46	0	1	16	2	1	2	1114	40	Matched (3)	1154	1154	1154	.56673998	8	15	46	2								
2013	030515088800703136	3	5	15	30515088326656	906	65	14.1	0	1	1	1	Matched (3)	4	5038.49951171875	46	0	0	16	3	1	2	3391	49	Matched (3)	3440	3440	3440	.75603205	8	15	46	2								
2013	030515088800703154	3	5	15	30515088326656	160	13	13.444445	1	0	1	1	Matched (3)	7	5038.49951171875	46	1	0	16	4	1	2	5513	32	Matched (3)	5545	5545	5545	1.114574	8	15	46	2								
2013	030515088800703172	3	5	15	30515088326656	37	3	13.444445	0	0	1	1	Matched (3)	6	5038.49951171875	59	0	0	16	4	1	2	4517	54	Matched (3)	4571	4571	4571	1.587275	8	15	46	2								
2013	030521088800808003	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	3	6935.4267578125	54	1	1	16.5	3	0	2	170	13	Matched (3)	183	183	183	1.008705	8	15	46	2								
2013	030521088800808020	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	1	6935.4267578125	68	1	0	16.5	0	0	2	0	0	Matched (3)	0	93	93	.48091501	8	15	46	2								
2013	030521088800808035	3	5	21	30521088278528	0	0	13.444445	1	0	0	1	Matched (3)	10	6935.4267578125	50	0	0	16.5	4	0	2	3490	101	Matched (3)	3591	3591	3591	2.09565	8	15	46	2								
2013	030521088800808053	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	9	6935.4267578125	65	0	0	16.5	7	0	2	719	20	Matched (3)	739	739	739	1.78043	8	15	46	2								
2013	030521088800808069	3	5	21	30521088278528	0	0	13.444445	1	0	0	1	Matched (3)	4	6935.4267578125	46	1	1	16.5	2	1	2	460	27	Matched (3)	487	487	487	.670865	8	15	46	2								
2013	030521088800808085	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	2	6935.4267578125	46	0	1	16.5	2	0	2	529	12	Matched (3)	541	541	541	1.5475199	8	15	46	2								
2013	030521088800808100	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	7	6935.4267578125	46	1	0	16.5	3	1	2	1488	15	Matched (3)	1503	1503	1503	1.711015	8	15	46	2								
2013	030521088800808117	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	1	6935.4267578125	60	1	0	16.5	1	1	2	20	0	Matched (3)	20	93	93	.44672099	8	15	46	2								
2013	030521088800808133	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	9	6935.4267578125	50	0	0	16.5	5	0	2	2416	72	Matched (3)	2488	2488	2488	1.8968101	8	15	46	2								
2013	030521088800808149	3	5	21	30521088278528	0	0	13.444445	0	0	0	1	Matched (3)	6	6935.4267578125	46	1	1	16.5	4	0	2	861	98	Matched (3)	959	959	959	2.475271	8	15	46	2								
2013	030602088802603002	3	6	2	30602088677376	6850	500	14.8	0	0	1	1	Matched (3)	7	9687.66015625	42	0	0	5	4	0	2	5281	66	Matched (3)	5347	5347	5347	2.1223602	8	15	46	2								
2013	030602088802603012	3	6	2	30602088677376	2368	170	14.8	0	0	1	1	Matched (3)	1		46	0	0	8	0	0	1				0	93	93	.78168601	8	15	46	2								
2013	030602088802603017	3	6	2	30602088677376	1825	125	15	0	0	1	1	Matched (3)	5	9687.66015625	70	0	0	5	3	0	2	1413	39	Matched (3)	1452	1452	1452	1.2755053	8	15	46	2								
2013	030602088802603033	3	6	2	30602088677376	6637	486	14.8	0	0	1	1	Matched (3)	6	9687.66015625	42	0	0	5	3	0	2	2413	40	Matched (3)	2453	2453	2453	2.29848	8	15	46	2								
2013	030602088802603048	3	6	2	30602088677376	576	45	14.8	0	0	1	1	Matched (3)	3	9687.66015625	42	0	0	5	2	1	2	1210	19	Matched (3)	1229	1229	1229	.66499561	8	15	46	2								
2013	030602088802603063	3	6	2	30602088677376	4320	350	15.571428	1	0	1	1	Matched (3)	7	9687.66015625	42	0	0	5	4	0	2	5091	65	Matched (3)	5156	5156	5156	1.531435	8	15	46	2								
2013	030602088802603078	3	6	2	30602088677376	3541	250	15.095238	1	0	1	1	Matched (3)	6	9687.66015625	42	1	1	5	1	0	2	752	48	Matched (3)	800	800	800	2.0617149	8	15	46	2								
2013	030602088802603093	3	6	2	30602088677376	3743	266	14.810811	1	0	1	1	Matched (3)	6	9687.66015625	54	0	0	5	4	0	2	1282	40	Matched (3)	1322	1322	1322	1.8958653	8	15	46	2								
2013	030602088802603108	3	6	2	30602088677376	8502	550	17.575758	0	0	1	1	Matched (3)	7	9687.66015625	42	1	0	5	4	0	2	3436	13	Matched (3)	3449	3449	3449	3.2788582	8	15	46	2								
2013	030602088802603123	3	6	2	30602088677376	5424	400	14.8	0	0	1	1	Matched (3)	6	9687.66015625	42	0	0	5	3	1	2	4120	26	Matched (3)	4146	4146	4146	2.2552602	8	15	46	2								
2013	030602088802603138	3	6	2	30602088677376	990	425	14.8	0	0	1	1	Matched (3)	7	9687.66015625	42	1	0	5	2	1	2	2506	6	Matched (3)	2512	2512	2512	.49976999	8	15	46	2								
2013	030604010100202255	3	6	4	30604009668608	721	50	14.42	0	1	1	1	Matched (3)	3	9894.51953125	46	1	0	6	2	1	1	1400	46	Matched (3)	1446	1446	1446	.3810443	8	15	46	2								
2013	030604088802001001	3	6	4	30604089360384	1450	100	14.5	0	0	1	1	Matched (3)	9	6787.02978515625	49	0	0	6	5	1	2	2424	35	Matched (3)	2459	2459	2459	2.1300449	8	15	46	2								
2013	030604088802001013	3	6	4	30604089360384	732.7999877929688	52	14.092307	0	0	1	1	Matched (3)	3	6787.02978515625	46	0	0	6	2	0	2	1025	37	Matched (3)	1062	1062	1062	1.0963	8	15	46	2								
2013	030604088802001019	3	6	4	30604089360384	0	0	13.444445	0	0	1	1	Matched (3)	6	6787.02978515625	46	0	0	6	3	0	3	2358	25	Matched (3)	2383	2383	2383	.95881939	8	15	46	2								
2013	030604088802001031	3	6	4	30604089360384	0	0	13.444445	0	0	0	1	Matched (3)	4	6787.02978515625	46	1	0	6	2	0	2	1051	31	Matched (3)	1082	1082	1082	.77723938	8	15	46	2								
2013	030604088802001037	3	6	4	30604089360384	630	50	13.444445	0	0	1	1	Matched (3)	4	6787.02978515625	47	0	0	6	2	0	2	1785	26	Matched (3)	1811	1811	1811	2.045815	8	15	46	2								
2013	030604088802001055	3	6	4	30604089360384	667	50	13.444445	1	0	1	1	Matched (3)	8	6787.02978515625	53	0	0	6	5	0	3	4764	20	Matched (3)	4784	4784	4784	1.6322246	8	15	46	2								
2013	030604088802001073	3	6	4	30604089360384	1438	109	13.444445	0	0	1	1	Matched (3)	4	6787.02978515625	46	0	0	6	2	0	3	3447	43	Matched (3)	3490	3490	3490	1.684705	8	15	46	2								
2013	030604088802001091	3	6	4	30604089360384	0	0	13.444445	0	0	1	1	Matched (3)	8	6787.02978515625	48	0	0	6	4	0	2	2170	34	Matched (3)	2204	2204	2204	1.597014	8	15	46	2								
2013	030604088802001109	3	6	4	30604089360384	1165	81	14.818182	0	0	1	1	Matched (3)	8	6787.02978515625	46	0	1	6	6	1	2	3503	45	Matched (3)	3548	3548	3548	2.5558951	8	15	46	2								
2013	030604088802001127	3	6	4	30604089360384	1290	100	13.444445	0	0	1	1	Matched (3)	3	6787.02978515625	46	0	0	6	2	0	2	3013	232	Matched (3)	3245	3245	3245	.70585501	8	15	46	2								
2013	030604088802001145	3	6	4	30604089360384	1330	100	13.444445	0	0	1	1	Matched (3)	7	6787.02978515625	47	0	0	6	5	0	2	1336	78	Matched (3)	1414	1414	1414	2.0523801	8	15	46	2								
2013	030604088802001163	3	6	4	30604089360384	741	50	14.82	0	0	1	1	Matched (3)	8	6787.02978515625	54	0	1	6	5	0	2	2278	35	Matched (3)	2313	2313	2313	1.032585	8	15	46	2								
2013	030606088802103022	3	6	6	30606087946240	0	0	13.444445	0	1	0	1	Matched (3)	3	8146.39208984375	46	1	1	5	1	1	1	6684	93	Matched (3)	6777	6777	6777	.53756124	8	15	46	2								
2013	030606088802103041	3	6	6	30606087946240	1860	150	13.444445	0	1	0	1	Matched (3)	5	8146.39208984375	46	0	0	5	2	0	2	5799	410	Matched (3)	6209	6209	6209	.96534598	8	15	46	2								
2013	030606088802103059	3	6	6	30606087946240	3600	300	13.444445	0	1	1	1	Matched (3)	8	8146.39208984375	50	0	0	5	5	1	1	10836	227	Matched (3)	11063	11063	11063	3.321435	8	15	46	2								
2013	030606088802103077	3	6	6	30606087946240	3050	250	13.444445	0	1	0	1	Matched (3)	7	8146.39208984375	46	0	0	5	3	1	2	2958	31	Matched (3)	2989	2989	2989	2.2091351	8	15	46	2								
2013	030606088802103097	3	6	6	30606087946240	1200	100	13.444445	1	1	0	1	Matched (3)	2	8146.39208984375	77	0	0	5	1	1	1	4166	27	Matched (3)	4193	4193	4193	.91010523	8	15	46	2								
2013	030606088802103117	3	6	6	30606087946240	3462	275	13.444445	1	1	1	1	Matched (3)	10	8146.39208984375	63	0	0	5	6	0	2	2960	38	Matched (3)	2998	2998	2998	2.665314	8	15	46	2								
2013	030606088802103135	3	6	6	30606087946240	2170	250	13.444445	0	1	1	1	Matched (3)	8	8146.39208984375	46	1	0	5	3	0	2	7394	297	Matched (3)	7691	7691	7691	2.705287	8	15	46	2								
2013	030606088802103154	3	6	6	30606087946240	0	0	13.444445	0	1	0	1	Matched (3)	6	8146.39208984375	75	1	0	5	2	1	1	4735	62	Matched (3)	4797	4797	4797	.8990314	8	15	46	2								
2013	030606088802103172	3	6	6	30606087946240	750	125	13.444445	1	1	1	1	Matched (3)	6	8146.39208984375	46	0	0	5	2	0	2	7030	74	Matched (3)	7104	7104	7104	1.172923	8	15	46	2								
2013	030609088801807019	3	6	9	30609088970752	2410	175	14	1	0	1	1	Matched (3)	8	9553.3173828125	46	0	0	4	3	0	2	1985	97	Matched (3)	2082	2082	2082	1.339228	8	15	46	2								
2013	030609088801807040	3	6	9	30609088970752	0	0	13.444445	0	0	1	1	Matched (3)	4	6326.70068359375	46	0	1	4	2	0	2	15290	452	Matched (3)	15742	15742	15742	.14757501	8	15	46	2								
2013	030609088801807043	3	6	9	30609088970752	0	0	13.444445	1	0	0	1	Matched (3)	7	9553.3173828125	54	1	0	4	4	1	2	2848	61	Matched (3)	2909	2909	2909	.066129997	8	15	46	2								
2013	030609088801807065	3	6	9	30609088970752	0	0	13.444445	0	0	0	1	Matched (3)	3	9553.3173828125	73	1	0	4	0	1	1	582	20	Matched (3)	602	602	602	.32927909	8	15	46	2								
2013	030609088801807081	3	6	9	30609088970752	3120	225	14.08	1	0	1	1	Matched (3)	5	9553.3173828125	46	0	1	4	2	0	2	3001	88	Matched (3)	3089	3089	3089	2.6954749	8	15	46	2								
2013	030609088801807096	3	6	9	30609088970752	3333	243	14.1	0	0	1	1	Matched (3)	7	9553.3173828125	56	0	0	4	6	0	3	6390	61	Matched (3)	6451	6451	6451	2.12076	8	15	46	2								
2013	030609088801807113	3	6	9	30609088970752	1334	95	14.075	0	0	1	1	Matched (3)	3	9553.3173828125	73	0	0	4	2	1	1	3052	25	Matched (3)	3077	3077	3077	2.5320137	8	15	46	2								
2013	030609088801807128	3	6	9	30609088970752	0	0	13.444445	0	1	0	1	Matched (3)	7	9553.3173828125	61	1	0	4	5	1	1	2645	12	Matched (3)	2657	2657	2657	.3239291	8	15	46	2								
2013	030609088801807143	3	6	9	30609088970752	1760	125	14.08	0	0	1	1	Matched (3)	4	9553.3173828125	63	0	0	4	4	1	2	4428	2	Matched (3)	4430	4430	4430	2.2395461	8	15	46	2								
2013	030609088801807159	3	6	9	30609088970752	4405	308	15.6	1	0	1	1	Matched (3)	5	9553.3173828125	46	0	0	4	2	0	2	3530	80	Matched (3)	3610	3610	3610	2.443105	8	15	46	2								
2013	030611088802207003	3	6	11	30611089653760	1400	38	36.842106	1	0	1	1	Matched (3)	8	8828.443359375	54	0	1	13	5	0	2	4289	49	Matched (3)	4338	4338	4338	.95079899	8	15	46	2								
2013	030611088802207013	3	6	11	30611089653760	0	0	13.444445	0	1	0	1	Matched (3)	6	8828.443359375	58	0	1	13	5	0	2	1135	35	Matched (3)	1170	1170	1170	2.3092151	8	15	46	2								
2013	030611088802207018	3	6	11	30611089653760	650	50	13.444445	0	0	1	1	Matched (3)	7	8828.443359375	46	1	0	13	6	1	2	331	22	Matched (3)	353	353	353	2.306581	8	15	46	2								
2013	030611088802207033	3	6	11	30611089653760	174	6	29	0	0	1	1	Matched (3)	5	8828.443359375	46	0	0	13	2	0	3	1450	45	Matched (3)	1495	1495	1495	2.268847	8	15	46	2								
2013	030611088802207048	3	6	11	30611089653760	0	0	13.444445	0	1	0	1	Matched (3)	2	8828.443359375	46	0	1	13	2	0	2	220	22	Matched (3)	242	242	242	1.1551751	8	15	46	2								
2013	030611088802207063	3	6	11	30611089653760	0	0	13.444445	0	0	0	1	Matched (3)	5	8828.443359375	66	1	0	13	2	0	3	2175	9	Matched (3)	2184	2184	2184	.25423402	8	15	46	2								
2013	030611088802207093	3	6	11	30611089653760	2800	100	28.166666	1	0	1	1	Matched (3)	4	8828.443359375	46	0	0	13	2	1	3	1535	43	Matched (3)	1578	1578	1578	2.4155014	8	15	46	2								
2013	030611088802207124	3	6	11	30611089653760	3626	258	14.5	0	0	1	1	Matched (3)	8	8828.443359375	49	0	0	13	4	0	2	2875	77	Matched (3)	2952	2952	2952	3.607753	8	15	46	2								
2013	030611088802207139	3	6	11	30611089653760	1394	100	13.944445	0	0	1	1	Matched (3)	10	8828.443359375	46	0	1	13	8	0	2	2382	79	Matched (3)	2461	2461	2461	2.8591163	8	15	46	2								
2013	030616088801207001	3	6	16	30616089264128	0	0	13.444445	0	1	1	1	Matched (3)	6	7252.53564453125	79	0	0	2	3	1	2	4667	34	Matched (3)	4701	4701	4701	.58679497	8	15	46	2								
2013	030616088801207013	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	3	7252.53564453125	80	0	0	2	1	1	2	1347	19	Matched (3)	1366	1366	1366	.28184	8	15	46	2								
2013	030616088801207019	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	5	7252.53564453125	58	1	0	2	4	1	2	2887	28	Matched (3)	2915	2915	2915	.56413502	8	15	46	2								
2013	030616088801207037	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	5	7252.53564453125	57	0	0	2	4	0	2	5797	44	Matched (3)	5841	5841	5841	2.103025	8	15	46	2								
2013	030616088801207055	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	2	7252.53564453125	79	1	0	2	0	1	2	1627	30	Matched (3)	1657	1657	1657	.085775003	8	15	46	2								
2013	030616088801207073	3	6	16	30616089264128	1012	75	13.493333	0	0	1	1	Matched (3)	5	7252.53564453125	72	0	0	2	3	0	2	3860	26	Matched (3)	3886	3886	3886	1.6094199	8	15	46	2								
2013	030616088801207091	3	6	16	30616089264128	1258	94	13.444445	0	1	1	1	Matched (3)	5	7252.53564453125	46	0	0	2	3	0	2	2932	34	Matched (3)	2966	2966	2966	.48253998	8	15	46	2								
2013	030616088801207109	3	6	16	30616089264128	0	0	13.444445	0	1	1	1	Matched (3)	6	7252.53564453125	59	0	0	2	3	0	2	2946	34	Matched (3)	2980	2980	2980	1.1665649	8	15	46	2								
2013	030616088801207121	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	8	7252.53564453125	58	0	0	2	5	0	2	4722	18	Matched (3)	4740	4740	4740	1.31408	8	15	46	2								
2013	030616088801207145	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	5	7252.53564453125	68	1	0	2	3	0	3	2902	35	Matched (3)	2937	2937	2937	.37571499	8	15	46	2								
2013	030616088801207164	3	6	16	30616089264128	0	0	13.444445	0	0	1	1	Matched (3)	9	7252.53564453125	46	1	0	2	7	0	2	3548	33	Matched (3)	3581	3581	3581	.88922501	8	15	46	2								
2013	030701088801406004	3	7	1	30701088931840	3074	234	15	0	1	1	1	Matched (3)	8	12334.21875	54	1	0	8	5	0	1	4349	160	Matched (3)	4509	4509	4509	1.1009951	8	15	46	2								
